Latitude,Longitude,LandslideN,Country,Date,Day,Month,Year,Continent,Fatalities,Trigger,Report_1,Source_1,Report_2,Source_2,Report_3,Source_3,Report_4,Source_4,Location_M,Precision,Location_R,geometry,WKT_GEOM
"17,36940254","121,1574271",4997,Philippines,2016-10-20,20,10,2016,S.E. Asia,5,rainfall,"In the Province of Kalinga, Ceasar Dupa-as, 34 of Barangay Lower Uma, Lubuagan and his family were all buried in a landslide that claimed their lives on October 20.

The rest of the Dupa-as family were identified as Amelia (20), Aireen (6), Caleb (4) and",http://northboundasia.com/2016/10/24/3-car-provinces-declared-state-calamity/#.WA89qMszWUk,,,,,,,Lower Uma,"6864941,64501","Barangay Lower Uma, Lubuagan, Kalinga",POINT Z (121.1574271 17.36940254 4997),POINT (121.1574271 17.36940254)
"10,35007816","123,8743833",5049,Philippines,2017-01-14,14,1,2017,S.E. Asia,1,rainfall,"A 78-year-old man died after he was pinned down in his home that was hit by a landslide in Sitio Lukana, Barangay Kalunasan, Cebu City on Saturday afternoon.

In a Facebook post by Cebu City Disaster Risk Reduction Management Office head Nagiel Bañacia,",http://cebudailynews.inquirer.net/119140/78-year-old-killed-kalunasan-landslide,,,,,,,Kalunasan,"9777928,97987","Sitio Lukana, Barangay Kalunasan, Cebu City",POINT Z (123.8743833 10.35007816 5049),POINT (123.8743833 10.35007816)
"7,357236135","126,12523",5058,Philippines,2017-01-23,23,1,2017,S.E. Asia,1,rainfall,"One person was killed in a landslide as heavy rains continued to hit Compostela Valley and nearby provinces until Tuesday, triggering severe flooding that forced thousands to seek shelter on safer ground, disaster officials said.

Gov. Jayvee Tyron Uy ha",http://newsinfo.inquirer.net/865246/1-killed-thousands-displaced-as-heavy-rains-hit-comval,,,,,,,Pamintaran,"9171113,3195","Pamintaran village, Maragusan town, Compostela Va*",POINT Z (126.12523 7.357236135 5058),POINT (126.12523 7.357236135)
"16,36835095","120,6278561",5171,Philippines,2017-05-24,24,5,2017,S.E. Asia,1,rainfall,"A mother died and two minors were injured when their house was buried by loosened soil after a riprap collapsed in a subdivision in Barangay Kias here on Wednesday afternoon.

In a report submitted to the Office of the Civil Defense (OCD) Cordillera, Pol",http://northboundasia.com/2017/05/25/mother-dies-2-minors-injured-landslide-buries-house-baguio-city/#.WSZ7tca1tPY,THE landslide which claimed the life of a mother and injured two kids will be investigated. Engineer Nazita Bañez of the City Building and Architecture Office has ordered an investigation of the collapsed riprap at Pinesville Subdivision in Barangay Kia,,,,,,Kias,"404579,274797","Block 34, Lot 14 of Pinesville Subdivision, Baran*",POINT Z (120.6278561 16.36835095 5171),POINT (120.6278561 16.36835095)
"9,741443393","118,7287835",5190,Philippines,2017-05-29,29,5,2017,S.E. Asia,5,rainfall,"Four members of a family and a three-year-old girl died when they were buried by a landslide in Barangay Liwanag, this city, around 10 p.m. Monday, May 29. The fatalities were identified as Allan Vidor, 44, and his wife Marites, 42; their children Ashley",http://www.sunstar.com.ph/manila/local-news/2017/05/31/5-killed-puerto-princesa-landslide-544909,,,,,,,Mabuhay,"90902,1565538","Barangay Liwanag, Puerto Princesa",POINT Z (118.7287835 9.741443393 5190),POINT (118.7287835 9.741443393)
"10,51378555","124,0059315",5277,Philippines,2017-07-17,17,7,2017,S.E. Asia,1,illegal mining,"LIMESTONE at a small scale mining site in Barangay Tuburan Sur, Danao City, collapsed, burying a miner.

Danao City Councilor Roland Reyes identified the victim as Jessie Olivar, whose body was dug up by rescuers from the limestone landslide.
Another min",http://cebudailynews.inquirer.net/139956/miner-buried-limestone-danao-mine,,,,,,,Tuburan Sur,"4132943,56522","Barangay Tuburan Sur, Danao City",POINT Z (124.0059315 10.51378555 5277),POINT (124.0059315 10.51378555)
"7,843689212","122,8806402",5346,Philippines,2017-08-22,22,8,2017,S.E. Asia,4,rainfall,"Four persons died when a landslide hit the village of Peñaranda in Kabasalan, Zamboanga Sibugay Province on Tuesday morning.

Senior Inspector Michael Flores Sangual, officer-in-charge of Kabasalan Municipal Police, said the landslide hit the makeshift",http://newsinfo.inquirer.net/925052/landslide-killed-dead-kabasalan-zamboanga-sibugay-farmer-rain,,,,,,,Peñaranda,"13468864,3442","f Peñaranda in Kabasalan, Zamboanga Sibugay Provi",POINT Z (122.8806402 7.843689212 5346),POINT (122.8806402 7.843689212)
"10,35948337","123,8883529",5404,Philippines,2017-09-25,25,9,2017,S.E. Asia,1,rainfall,"A house teeters at the edge of a cliff created by a landslide that hit Sitio Garaje in Barangay Busay, Cebu City, Tuesday. A 52-year-old maid was killed after she was buried under the rubble of her room which collapsed due to the erosion caused by heavy",https://news.mb.com.ph/2017/09/26/precarious-perch/,,,,,,,Busay,"5761302,6752","Sitio Garaje in Barangay Busay, Cebu City",POINT Z (123.8883529 10.35948337 5404),POINT (123.8883529 10.35948337)
"10,37873658","123,9074223",5413,Philippines,2017-09-29,29,9,2017,S.E. Asia,1,rainfall,"AN ELEVEN-YEAR-OLD boy grade five student died after he was buried with debris due to a landslide that hit Purok 3, Barangay San Jose at 8:45 Friday evening. According to Nagiel Bañacia, head of the Cebu City disaster council, said in a Facebook post th",http://www.sunstar.com.ph/cebu/local-news/2017/09/30/11-year-old-boy-buried-landslide-dies-566943,,,,,,,San Jose,"2156752,61655","Purok 3, Barangay San Jose, Cebu City",POINT Z (123.9074223 10.37873658 5413),POINT (123.9074223 10.37873658)
"10,33620574","123,9110032",5427,Philippines,2017-10-06,6,10,2017,S.E. Asia,1,construction,"A CARPENTER died after being buried in a landslide in sitio Back GMA, Barangay Apas in Cebu City at 5:15 pm Friday.

The 41-year-old carpenter identified as Joel Brobo was cleaning up after a week working in a house in the area when the landslide occurre",http://cebudailynews.inquirer.net/149726/carpenter-dies-apas-landslide,,,,,,,Apas,"512254,580961","sitio Back GMA, Barangay Apas in Cebu City",POINT Z (123.9110032 10.33620574 5427),POINT (123.9110032 10.33620574)
"16,44407595","120,680313",5433,Philippines,2017-10-14,14,10,2017,S.E. Asia,1,rainfall,"A 7-year-old boy was killed in a mudslide in Itogon, Benguet over the weekend. 

According to his mother Elizabeth Ciano, they were having dinner at around 5 p.m. Saturday when a landslide happened near their home at Barangay Loacan, Itogon, Benguet. 

T",http://news.abs-cbn.com/news/10/16/17/boy-7-killed-in-itogon-mudslide,,,,,,,Loacan,"40378673,0293","Barangay Loacan, Itogon, Benguet",POINT Z (120.680313 16.44407595 5433),POINT (120.680313 16.44407595)
"7,664886627","122,9528455",5436,Philippines,2017-10-19,19,10,2017,S.E. Asia,1,rainfall,"In Imelda town, a five-year-old girl died after she was trapped inside house that was hit by a landslide around 5 p.m. Thursday in La Victoria village. The police said the girl was at the house of La Victoria village chief Desiderio Donato when the lands",http://www.sunstar.com.ph/zamboanga/local-news/2017/10/20/3-die-zamboanga-sibugay-flashflood-landslide-570534,,,,,,,La Victoria,"3247003,85105","La Victoria, Imelda, Zamboanga Sibugay province",POINT Z (122.9528455 7.664886627 5436),POINT (122.9528455 7.664886627)
"12,42025288","122,4605656",5481,Philippines,2017-12-16,16,12,2017,S.E. Asia,2,rainfall,"Around 11:00PM, 16 December 2017,
Masoline and Matilde were at home when
their sons, Dante Romero and Ronnie
Romero, left to safe keep their motorcycle at
a neighbor's house. However, upon their
sons' return, a landslide and mudflow
transpired and trappe",http://www.ndrrmc.gov.ph/attachments/article/3259/Sitrep_No_24_re_Preparedness_Measures_and_Effects_of_Tropical_Storm_URDUJA_KAI-TAK_as_of_08JAN2018_0800H.pdf,,,,,,,Mabini,"14375083,8004","Sitio Parao, Barangay Mabini, San Fernando, Rombl*",POINT Z (122.4605656 12.42025288 5481),POINT (122.4605656 12.42025288)
"11,54290131","124,8285052",5484,Philippines,2017-12-16,16,12,2017,S.E. Asia,1,rainfall,"Immediate cause-asphyxia: Antecedent cause-celebral concussion: underlying cause due to falling rocks secondary to landslide on December 16, 2017",http://www.ndrrmc.gov.ph/attachments/article/3259/Sitrep_No_24_re_Preparedness_Measures_and_Effects_of_Tropical_Storm_URDUJA_KAI-TAK_as_of_08JAN2018_0800H.pdf,,,,,,,Lucob-Lucob,"1098443,02097","Lucoblucob, Daram, Samar",POINT Z (124.8285052 11.54290131 5484),POINT (124.8285052 11.54290131)
"11,58223174","124,4489094",5485,Philippines,2017-12-16,16,12,2017,S.E. Asia,31,rainfall,"In Barangay Lucsoon in Naval, provincial capital of Biliran Island, seven bodies buried under mud and rocks have been recovered as of 6 a.m. Monday. Eighteen other members of at least five families were believed to be still buried at the site. “We are",http://www.sunstar.com.ph/tacloban/local-news/2017/12/18/6-major-landslides-biliran-death-toll-rising-580280,31 listed on sitrep,http://www.ndrrmc.gov.ph/attachments/article/3259/Sitrep_No_24_re_Preparedness_Measures_and_Effects_of_Tropical_Storm_URDUJA_KAI-TAK_as_of_08JAN2018_0800H.pdf,,,,,Lucsoon,"3856311,73234","Barangay Lucsoon in Naval, Biliran Island",POINT Z (124.4489094 11.58223174 5485),POINT (124.4489094 11.58223174)
"11,62373598","124,4261838",5487,Philippines,2017-12-16,16,12,2017,S.E. Asia,6,rainfall,"Meanwhile, in Almeria town, PDRRMC identified the four bodies retrieved from a landslide in Barangay Iyusan as those of Jimmy Jorge, 2; Winnie Garbo, 50; Maribeth Garbo, 50; and Wilma Garbo, 12.",http://www.philstar.com/cebu-news/2017/12/18/1769519/26-still-missing-biliran-landslides-urduja-kills-least-22,6 listed on sitrep,http://www.ndrrmc.gov.ph/attachments/article/3259/Sitrep_No_24_re_Preparedness_Measures_and_Effects_of_Tropical_Storm_URDUJA_KAI-TAK_as_of_08JAN2018_0800H.pdf,,,,,Iyosan,"4261795,77002","Barangay Iyusan, Almeria, Biliran",POINT Z (124.4261838 11.62373598 5487),POINT (124.4261838 11.62373598)
"11,11104339","125,4430757",5488,Philippines,2017-12-16,16,12,2017,S.E. Asia,7,rainfall,Sit rep confirms 7 deaths,http://www.ndrrmc.gov.ph/attachments/article/3259/Sitrep_No_24_re_Preparedness_Measures_and_Effects_of_Tropical_Storm_URDUJA_KAI-TAK_as_of_08JAN2018_0800H.pdf,,,,,,,Parina,"3561290,46642","Barangay Pirana, Giporlos, E. Samar",POINT Z (125.4430757 11.11104339 5488),POINT (125.4430757 11.11104339)
"7,886669433","125,1707055",5496,Philippines,2017-12-22,22,12,2017,S.E. Asia,1,rainfall,"Six houses by the foot of a hill were damaged in Purok 16, Barangay Laligan due to a landslide Friday morning.

Rene Mirabueno, father of 3-year old Irene, said his daughter was buried in thick mud after the toddler was left in a relative’s house that",http://news.abs-cbn.com/news/12/22/17/girl-feared-buried-in-bukidnon-landslide,"Confirmed in sit rep: At 6:00 PM, 22 December 2017, a
landslide incident transpired in Purok
5, Brgy. Poblacion, Municipality of
Payao brought about the effects of
VINTA.",http://www.ndrrmc.gov.ph/attachments/article/3264/Sitrep_No_22_re_Preparedness_Measures_and_Effects_of_TY_Vinta_TEMBIN_as_of_20JAN2018_0800H.pdf,,,,,Laligan,"17149103,377","Purok 16, Barangay Laligan, Bulikdon",POINT Z (125.1707055 7.886669433 5496),POINT (125.1707055 7.886669433)
"7,857580703","122,7623317",5497,Philippines,2017-12-22,22,12,2017,S.E. Asia,4,rainfall,"At 6:00 PM, 22 December 2017, the
Municipality of Kabasalan
experienced heavy rains and
flashflood brought about by VINTA
which caused the retaining wall (flood
control) of the Dam owned by the
National Irrigating Authority (NIA)
located at Barangay Bank",http://www.ndrrmc.gov.ph/attachments/article/3264/Sitrep_No_22_re_Preparedness_Measures_and_Effects_of_TY_Vinta_TEMBIN_as_of_20JAN2018_0800H.pdf,,,,,,,Banker,"33024130,1993","Barangay Banker, Kabasalan",POINT Z (122.7623317 7.857580703 5497),POINT (122.7623317 7.857580703)
"7,824945465","126,1736987",5498,Philippines,2017-12-22,22,12,2017,S.E. Asia,1,rainfall,"On or about 4:00 AM, 22 December
2017, the victim (a stroke patient)
was fast asleep with her live-in partner
in their resident when the soil eroded
beside their house in Mt. Diwata,
Municipality of Monkayo due to heavy
rains brought about by VINTA. The
",http://www.ndrrmc.gov.ph/attachments/article/3264/Sitrep_No_22_re_Preparedness_Measures_and_Effects_of_TY_Vinta_TEMBIN_as_of_20JAN2018_0800H.pdf,,,,,,,Mount Diwata,"47441677,1212","Mt. Diwata, Municipality of Monkayo",POINT Z (126.1736987 7.824945465 5498),POINT (126.1736987 7.824945465)
"8,005133158","124,1531582",5499,Philippines,2017-12-22,22,12,2017,S.E. Asia,4,rainfall,"On or about 11:00 AM, 24 December
2017, flashflood occurred in Brgy.
Lininding carrying logs and rocks from
the mountains",http://www.ndrrmc.gov.ph/attachments/article/3264/Sitrep_No_22_re_Preparedness_Measures_and_Effects_of_TY_Vinta_TEMBIN_as_of_20JAN2018_0800H.pdf,,,,,,,Lininding,"1574292,60142","Brgy. Lininding, Piagapo, Lanao del Sur",POINT Z (124.1531582 8.005133158 5499),POINT (124.1531582 8.005133158)
"10,37873658","123,9074223",133,Philippines,2004-08-05,5,8,2004,S.E. Asia,1,construction,"A bulldozer operator was trapped under a heap of anapog (limestone) for nearly two hours Thursday after part of the mountain he was trying to flatten gave way.  According to Julito Limutan, who was tasked to watch over the heavy equipment, Malinao was fl",http://www.sunstar.com.ph/static/net/2004/08/06/landslide.buries.bulldozer.operator.html,,,,,,,San Jose,"2156752,61655","Purok 4, Barangay San Jose, Nr Cebu City",POINT Z (123.9074223 10.37873658 133),POINT (123.9074223 10.37873658)
"9,115714991","122,970745",443,Philippines,2005-08-10,10,8,2005,S.E. Asia,3,rainfall,"Rescue operations were continuing as of Friday for three missing persons, including a 5-year-old girl, believed to be carried by an early morning landslide Wednesday morning in Barangay Giligaon.  The landslide was triggered by last week's continuous hea",http://www.sunstar.com.ph/static/dum/2005/08/15/news/3.missing.7.houses.destroyed.in.landslide.html,,,,,,,Giliga-On,"35960904,7394","Barangay Giligaon, Negros Oriental",POINT Z (122.970745 9.115714991 443),POINT (122.970745 9.115714991)
"16,39875446","120,581663",2092,Philippines,2009-10-08,8,10,2009,S.E. Asia,8,rainfall,,http://210.185.184.53/ndccWeb/images/ndccWeb/ndcc_update/Typhoon_PEPENG/ndcc%20sitrep%20no.%2029%20%20on%20ts%20ondoy%20%26%20typhoon%20pepeng%20as%20of%2015%20oct.%202009%2C%206am.pdf,,,,,,,Bakakeng Central,"1136765,96662","Lower Kitma, Baguio City",POINT Z (120.581663 16.39875446 2092),POINT (120.581663 16.39875446)
"16,41044819","120,592324",2097,Philippines,2009-10-08,8,10,2009,S.E. Asia,2,rainfall,,http://210.185.184.53/ndccWeb/images/ndccWeb/ndcc_update/Typhoon_PEPENG/ndcc%20sitrep%20no.%2029%20%20on%20ts%20ondoy%20%26%20typhoon%20pepeng%20as%20of%2015%20oct.%202009%2C%206am.pdf,,,,,,,"Quirino-Magsaysay, Upper","138467,941427","QM, Baguio City",POINT Z (120.592324 16.41044819 2097),POINT (120.592324 16.41044819)
"16,33699749","120,6136893",2792,Philippines,2011-05-27,27,5,2011,S.E. Asia,1,rainfall,"A miner died while two others survived after a landslide caused by heavy rains occurred at their mine tunnel at sitio Liwliw, here yesterday

The Mines and Geosciences Bureau reported that the cave-in occurred near the Manganese Elementary School in Siti",http://www.pia.gov.ph/?m=1&t=1&id=35086,,,,,,,Camp 4,"39049949,5017","Sitio Liwliw, Tuba, Benguet",POINT Z (120.6136893 16.33699749 2792),POINT (120.6136893 16.33699749)
"16,36835095","120,6278561",2950,Philippines,2011-08-27,27,8,2011,S.E. Asia,1,rainfall,"Soliven, Floro 32 Bakakeng Norte, Brgy. Kias, Baguio City Landslide",http://www.ndrrmc.gov.ph/attachments/article/280/NDRRMC%20UPDATE%20re_%20Sitrep%2027%20TY%20_MINA_%20%28NANMADOL%29%2005SEPT2011.pdf,"Typhoon Mina claimed its first casualty in the city this morning when a pocket miner was buried in a landslide.

Baguio City Police Office Public Information Officer, PInsp. Karissma Santa Juana identified the victim as Floro Solive, 31, married, and a n",http://www.pia.gov.ph/?m=1&t=1&id=51311,,,,,Kias,"404579,274797","Emerald Mountain, Baguio City",POINT Z (120.6278561 16.36835095 2950),POINT (120.6278561 16.36835095)
"14,84859098","120,2979503",2963,Philippines,2011-08-30,30,8,2011,S.E. Asia,2,rainfall,"A mother and her child were buried alive while seven others were critically injured in a landslide in Barangay Tabacuhan, Sta. Rita, yesterday.

The fatalities were identified as Erlinda Macapal, 50 and her daughter Manilyn, 12.

The wounded were taken t",http://www.journal.com.ph/index.php/news/provincial/12391-ma-daughter-die-in-landslide,,,,,,,Santa Rita,"2412830,39077","Barangay Tabacuhan, Sta. Rita (Olongapo City)",POINT Z (120.2979503 14.84859098 2963),POINT (120.2979503 14.84859098)
"14,3662321","121,0505254",3028,Philippines,2011-10-07,7,10,2011,S.E. Asia,1,rainfall,"A 3-year-old boy has been reportedly killed in a rockslide in Laguna province, police said Friday.

A report from the San Pedro police identified the victim as Rommel Gonzales.

The incident occurred 3 p.m. Friday at an old quarrying site near the San Pe",http://www.abs-cbnnews.com/nation/regions/10/07/11/boy-killed-laguna-rockslide,,,,,,,San Antonio,"1062951,71915",near the San Pedro old public cemetery in Baranga*,POINT Z (121.0505254 14.3662321 3028),POINT (121.0505254 14.3662321)
"10,05376356","123,2167449",3139,Philippines,2012-02-06,6,2,2012,S.E. Asia,47,earthquake,"Alum, Angelica 19
1 Amaro, Angie 3
1 Amaro, Jovie 20
1 Batuto, Dyna 21
1 Batuto, Wensebel 2
1 Bolo, Jolica 7
1 Calaga, Elizabeth 80
1 Callora, Harry 60
1 Cruz, John Llyod 5
1 Dinulan, Maria Fe 40
1 Dinulan, Modesto 79
1 Lisondra, Anaclito 52
1 Lisondra,",http://www.ndrrmc.gov.ph/attachments/article/439/NDRRMC%20Update%20Sitrep%205%20on%20Negros%20Earthquake.pdf,,,,,,,Solongon,"3184751,16959","Sitio Bloke 2, Brgy Solonggon, La Libertad",POINT Z (123.2167449 10.05376356 3139),POINT (123.2167449 10.05376356)
