WKT,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_acc,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,source,method,img_type,sat_date_b,sat_date_a,citation
POINT (126.9936 37.4808),koreaherald,http://www.koreaherald.com/national/Detail.jsp?newsMLId=20110802000700,3850,2011/07/27,,"Bangbae-dong and Jeonwon village, South Korea","Local officials  are playing a blame game over who’s at fault for the deaths of 18 citizens last week by multiple landslides from Mount Umyeon in the southern tip of Seoul.  Seoul municipality and the ward of Seocho, which have been under fire for thei","Bangbae-dong and Jeonwon village, South Korea",5km,mudslide,downpour,large,unknown,18.0,0.0,,,,GLC,3850,37.4808,126.9936,South Korea,KR,Seoul Teugbyeolsi,Seoul-jikhalsi,4.38,2014/04/01,,COOLR_R,,,,,
POINT (102.1803 28.5446000000001),news.xinhuanet,http://news.xinhuanet.com/english2010/china/2010-07/20/c_13406188.htm,2102,2010/07/20,08:00,"Xujiaping village(?), Mianning county, Liangshan Yi Autonomous Prefecture, Sichuan","Eleven people were missing after a landslide Tuesday in southwestern China, where flooding caused by relentless torrential rains has triggered a series of deadly disasters, state media said.  The landslide swept into a village in Mianning county in Sichu","Xujiaping village(?), Mianning county, Liangshan Yi Autonomous Prefecture, Sichuan",50km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,2102,28.5446,102.1803,China,CN,Sichuan,Mianning,1.36,2014/04/01,,COOLR_R,,,,,
POINT (93.7110588950001 22.5804401550001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.58044016,93.7110589,Myanmar,MM,Chin,Bungtuah,20.07,,,COOLR_R,,,,,
POINT (104.096612451 21.786779333),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.78677933,104.09661245,Vietnam,VN,Yen Bai,Poun Loung,11.54,,,COOLR_R,,,,,
POINT (104.526429222 21.2820762750001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.28207628,104.52642922,Vietnam,VN,Son La,Ban Pho,12.85,,,COOLR_R,,,,,
POINT (108.8148 23.8270000000001),Shanghai Daily,http://www.shanghaidaily.com/national/At-least-2-dead-in-Guangxi-landslide/shdaily.shtml,9294,2016/02/08,,Fude village,TWO people have been confirmed dead and four others remain missing after a landslide destroyed a building in south China's Guangxi Zhuang Autonomous Region early Monday morning.  Emergency response office in Du'an Yao Autonomous County under Hechi city r,Fude village,unknown,landslide,unknown,medium,urban,6.0,0.0,,,,GLC,9294,23.827,108.8148,China,CN,Guangxi,Guangtun,3.51,2016/08/02,,COOLR_R,,,,,
POINT (104.854669617 20.6157803130001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.61578031,104.85466962,Vietnam,VN,Thanh Hoa,Lang Ke Man,23.49,,,COOLR_R,,,,,
POINT (104.557551658 20.553789695),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.5537897,104.55755166,Vietnam,VN,Thanh Hoa,Muong Lat,4.14,,,COOLR_R,,,,,
POINT (-123.4091 45.6202000000001),Oregon DOT,,8491,2013/02/07,17:00,"OR 6, milepost 31",,"OR 6, milepost 31",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,ODOT,8491,45.6202,-123.4091,United States,US,Oregon,Nehalem River,21.57,2016/07/06,,COOLR_R,,,,,
POINT (104.783099999 20.611597698),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.6115977,104.7831,Vietnam,VN,Son La,Muong Lat,21.47,,,COOLR_R,,,,,
POINT (30.8833000000001 -30.05),ecr,http://www.ecr.co.za/kagiso/content/en/east-coast-radio/east-coast-radio-news?oid=1726873&sn=Detail&pid=490476&SPCA-landslide--latest,4542,2012/09/06,,Amanzimtoti,"Clean-up operations are continuing in Amanzimtoti after a mudslide yesterday made a road in the area completely impassable, blocking access to the local SPCA",Amanzimtoti,10km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,4542,-30.05,30.8833,South Africa,ZA,Kwazulu-Natal,Kingsborough,0.79,2014/04/01,,COOLR_R,,,,,
POINT (104.425311042 21.503206828),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.50320683,104.42531104,Vietnam,VN,Yen Bai,Nghia Lo,13.62,,,COOLR_R,,,,,
POINT (103.071628627 22.4446469010001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Sin Ho 2018,Sin Ho Lai Chau Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.4446469,103.07162863,Vietnam,VN,Lai Chau,Ban Nam Che,15.18,,,COOLR_R,,,,,
POINT (104.46750436 21.298727279),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.29872728,104.46750436,Vietnam,VN,Son La,Lao Phou Van,18.24,,,COOLR_R,,,,,
POINT (-76.2565549999999 3.17754100000008),Geo Engineer,https://www.geoengineer.org/news-center/news/item/1887-mudslide-in-colombia-results-in-3-dead-and-32-injured,13270,2017/11/07,17:00,La Paila River Flood Mudflow,"The mudflow occurred at about 17:30 local time last Tuesday, November 7, after the nearby La Paila river burst its banks, sending mud, boulders and branches through the center of the Colombian town. Three people have died and 32 have been injured, while","Corinto, Cauca, Colombia",exact,mudslide,flooding,very_large,above_river,3.0,32.0,,https://www.geoengineer.org/media/k2/items/cache/dc45d75a725d95012d163ad4aae9c1e4_L.jpg,"The mudflow occured all throughout the town, spanning across a large region.",GLC,,3.177541,-76.256555,Colombia,CO,Cauca,Corinto,1.06,2018/08/07,,COOLR_R,,,,,
POINT (105.067106476 20.876896576),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Da Bac 2017,Da Bac Hoa Binh Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.87689658,105.06710648,Vietnam,VN,Hoa Binh,Gieu Ca,7.55,,,COOLR_R,,,,,
POINT (-122.6505 45.4828000000001),nwcn,http://www.nwcn.com/news/More-slides-close-trails-in-Portland-118051014.html,3230,2011/03/15,,"above Oaks Bottom bluff trail, Sellwood Park, Portland, OR","March 15, 2011 at 5:31 PM  There's more landslide trouble in the Oaks Bottom area after falling debris again closed a paved trail during a soaking storm Tuesday.  Portland Parks and Rec officials said the path between the parking lot on SE Milwaukie and","above Oaks Bottom bluff trail, Sellwood Park, Portland, OR",1km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,3230,45.4828,-122.6505,United States,US,Oregon,Portland,4.58,2014/04/01,,COOLR_R,,,,,
POINT (104.740377664 21.1237906370001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.12379064,104.74037766,Vietnam,VN,Son La,Ban Pho,17.87,,,COOLR_R,,,,,
POINT (116.7035 23.3700000000001),tealeafnation,http://www.tealeafnation.com/2012/09/chinese-social-media-abuzz-after-deadly-southwest-china-mudslide/,4521,2012/08/29,,"Jinping, Liangshan, Sichuan","Chinese media–both of the mainstream and the social variety–are abuzz with discussion of a horrific mudslide which has struck a hydropower station in Jinping in Liangshan prefecture, Sichuan province. China’s official state media, Xinhua, has ters","Jinping, Liangshan, Sichuan",5km,landslide,downpour,large,unknown,10.0,0.0,,,,GLC,4521,23.37,116.7035,China,CN,Guangdong,Shantou,3.27,2014/04/01,,COOLR_R,,,,,
POINT (116.6928 5.98720000000003),www.nst.com.my,http://www.nst.com.my/latest/roads-closed-by-second-landslide-in-sabah-1.290497,4885,2013/05/29,,"Jalan Merakau, Ranau","A second landslide in two days in Sabah, caused by heavy rain, forced the closure of the Penampang-Tambunan Road at Km21 in Kampung Babagon early today. Two days ago, a stretch of Jalan Merakau in Ranau collapsed due to a landslide, also caused by heavy","Jalan Merakau, Ranau",50km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,4885,5.9872,116.6928,Malaysia,MY,Sabah,Kpg Poring,6.21,2014/04/01,,COOLR_R,,,,,
POINT (-75.9324 42.1144),centralny.ynn.com,http://centralny.ynn.com/content/top_stories/671262/road-reopens-after-mudslide/,4992,2013/06/27,,"Along Route 17, East Of Mygatt Street, First Ward Near Prospect Mountain Mygatt Street Construction, Binghamton, Ny",A road in Binghamton has reopened after rainy weather caused a mudslide. It happened in the city's First Ward near the Prospect Mountain Mygatt Street construction. DOT officials say it was a minimal mudslide and Prospect Street was reopened early Friday,"Along Route 17, East Of Mygatt Street, First Ward Near Prospect Mountain Mygatt Street Construction, Binghamton, Ny",1km,mudslide,rain,small,unknown,0.0,0.0,,,,GLC,4992,42.1144,-75.9324,United States,US,New York,Binghamton,1.53,2014/04/01,,COOLR_R,,,,,
POINT (88.2804083930001 26.8670539030001),Himalayan Beacon,https://web.archive.org/web/20100216135956/https://beacononline.wordpress.com/2009/08/16/darjeeling-hills-five-killed-in-landslides-highway-blocked/,11226,2009/08/16,03:00,"House collapses, kills 3","3 persons were killed ""in the wee hours"" when their house collapsed in a landslide.","Gouri Shankar Tea Garden, Darjeeling District",5km,landslide,unknown,medium,deforested_slope,3.0,0.0,,,"This is broken out of #1096, a multi-landslide event.",GLC,,26.8670539,88.28040839,India,IN,West Bengal,Kurseong,1.88,2018/01/18,,COOLR_R,,,,,
POINT (104.481514624 20.5207673940001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.52076739,104.48151462,Vietnam,VN,Thanh Hoa,Muong Lat,11.77,,,COOLR_R,,,,,
POINT (93.9028140350001 23.3848761670001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.38487617,93.90281404,Myanmar,MM,Chin,Neyinzaya Chaung,14.45,,,COOLR_R,,,,,
POINT (-42.5371226309999 -22.265518411),Guardian,http://www.guardian.co.uk/world/2011/jan/12/brazil-landslide-leaves-115-dead,2990,2011/01/12,06:00,Nova Friburgo,"Two other tourist destinations in the same region, Petrópolis and Nova Friburgo, were also badly affected with 25 deaths reported there. In Nova Friburgo, where a month's worth of rain fell in 24 hours, at least three firemen were killed when their vehi",Nova Friburgo,5km,mudslide,downpour,very_large,unknown,378.0,0.0,,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2011/1/12/1294866306367/Women-trying-to-cross-a-r-007.jpg?w=700&q=55&auto=format&usm=12&fit=max&s=b1d1cbf53cfddd054b159bbda10c842a,,GLC,2990,-22.26551841,-42.53712263,Brazil,BR,Rio de Janeiro,Nova Friburgo,3.71,2014/04/01,,COOLR_R,,,,,
POINT (102.8213 2.36890000000005),bernama,http://www.bernama.com.my/bernama/v5/newsindex.php?id=560785,3073,2011/01/30,,"between Bahau and Tampin in Negeri Sembilan and Kluang, in Johor","Jan 31 (bernama) -- Floods and landslides between Bahau and Tampin in Negeri Sembilan and Kluang, in Johor, have forced Keretapi Tanah Melayu Berhad (KTMB) to cancel several train services to the east and south.  In a statement, KTMB said among the affec","between Bahau and Tampin in Negeri Sembilan and Kluang, in Johor",unknown,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,3073,2.3689,102.8213,Malaysia,MY,Johor,Lenga,10.72,2014/04/01,,COOLR_R,,,,,
POINT (-61.2689999999999 15.2546),The Dominican,http://www.thedominican.net/2015/08/seven-dead-in-dominica.html,7891,2015/08/27,15:00,Petite Savanne,The death toll from the carnage left by the passage of Tropical storm Erika is expected to rise. Unconfirmed reports out of Petite Savanne indicate that several bodies have been recovered including that of an entire family; and that the search and rescue,Petite Savanne,5km,mudslide,tropical_cyclone,large,above_road,20.0,0.0,Erika,,,GLC,7891,15.2546,-61.269,Dominica,DM,Saint Patrick,La Plaine,7.7,2016/06/29,,COOLR_R,,,,,
POINT (104.296906359 21.5640152620001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.56401526,104.29690636,Vietnam,VN,Yen Bai,Poun Loung,21.82,,,COOLR_R,,,,,
POINT (-1.79359999999997 53.4128000000001),menmedia.co,http://menmedia.co.uk/manchestereveningnews/news/s/1301997_snake_pass_closed_by_landslide,2083,2010/07/15,02:00,"Snake Pass, A57, between Glossop and Bamford, Derbyshire County, England",The Snake Pass was closed on Thursday after a night of torrential rain caused a landslide.  The route was closed between Glossop and Bamford for most of the day.  Engineers from Derbyshire County Council were called to the site of the landslide early on,"Snake Pass, A57, between Glossop and Bamford, Derbyshire County, England",10km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,2083,53.4128,-1.7936,United Kingdom,GB,England,Sheffield,22.41,2014/04/01,,COOLR_R,,,,,
POINT (103.606469192 22.7344088350001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Bat Xat 2017,Bat Xat Lao Cai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.73440884,103.60646919,Vietnam,VN,Lao Cai,Hsiao-ho-kou,21.48,,,COOLR_R,,,,,
POINT (104.306538625 21.5593124800001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.55931248,104.30653863,Vietnam,VN,Yen Bai,Nghia Lo,21.06,,,COOLR_R,,,,,
POINT (104.809621997 20.5072058100001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.50720581,104.809622,Vietnam,VN,Thanh Hoa,Muong Lat,22.83,,,COOLR_R,,,,,
POINT (104.432469013 20.466427062),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.46642706,104.43246901,Vietnam,VN,Thanh Hoa,Ban Poung,16.45,,,COOLR_R,,,,,
POINT (93.7408014550001 23.3460749060001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.34607491,93.74080146,Myanmar,MM,Chin,Letha,18.13,,,COOLR_R,,,,,
POINT (104.403182388 21.567230523),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.56723052,104.40318239,Vietnam,VN,Yen Bai,Nghia Lo,11.19,,,COOLR_R,,,,,
POINT (93.6437471580001 22.528690721),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.52869072,93.64374716,Myanmar,MM,Chin,Chin Hills,16.58,,,COOLR_R,,,,,
POINT (-122.2282 45.2122000000001),Oregon DOT,,8801,2011/03/16,12:00,"OR 224, milepost 32",,"OR 224, milepost 32",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,ODOT,8801,45.2122,-122.2282,United States,US,Oregon,Estacada,12.73,2016/07/08,,COOLR_R,,,,,
POINT (104.535671561 21.3012564590001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.30125646,104.53567156,Vietnam,VN,Son La,Ban Pho,12.52,,,COOLR_R,,,,,
POINT (96.282681047 25.6081563440001),www.news.cn Asia & Pacific Edition,http://www.xinhuanet.com/english/2018-07/30/c_137356920.htm,13833,2018/07/24,unknown,Hpakant Jade Mining Region Landlside,A 91.4-meter-high pit wall in the jade mining region collapsed causing a landslide in this region.,"Seik Mu village, Myanmar",25km,rock_fall,mining,large,mine,69.0,0.0,,,Closey located to other landslides within the Jade mining district.,GLC,,25.60815634,96.28268105,Myanmar,MM,Kachin,Kadonyat,15.67,2020/04/23,,COOLR_R,,,,,
POINT (176.8426 -40.1512999999999),radionz,http://www.radionz.co.nz/news/regional/73986/hawke's-bay-storm-clean-up-will-take-weeks,3432,2011/04/27,,"Behind historic Aramoana Woolshed, Aramoana","Updated at 7:34am on 30 April 2011  Civil Defence says it will be weeks before access is restored to some communities in central Hawke's Bay following the two-day storm that caused flooding, damaging buildings and triggered landslides.  A state of emerge","Behind historic Aramoana Woolshed, Aramoana",1km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,3432,-40.1513,176.8426,New Zealand,NZ,Hawke's Bay,Paoanui Point,9.21,2014/04/01,,COOLR_R,,,,,
POINT (123.7746 7.90200000000004),Panahon Ngayon,https://weatherngayon.wordpress.com/2014/01/12/weather-update-as-of-january-12-2014-at-1158am-by-western-pacific-weather/,5761,2014/01/11,,Kapatagan,"In Kapatagon a Landslide occured following pre-emptive evacuations in the area. No damage or casualties were reported. A similar story was also seen in New Corella, Davao where a landslide was reported blocking a roadway.",Kapatagan,5km,landslide,tropical_cyclone,medium,unknown,0.0,0.0,Agaton,,,GLC,5761,7.902,123.7746,Philippines,PH,Lanao del Norte,Kapatagan,0.31,2014/08/24,,COOLR_R,,,,,
POINT (93.8687931960001 23.776699324),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.77669932,93.8687932,Myanmar,MM,Chin,Seksih,15.28,,,COOLR_R,,,,,
POINT (109.2608 25.0699000000001),english.cri,http://english.cri.cn/6909/2010/06/18/53s577493.htm,1985,2010/06/15,08:00,"village in Rongshui county, Guangxi","In southern Guangxi Zhuang Autonomous Region, a lumberman was killed and six others were missing after a landslide hit their work shed in a village in Rongshui county early on Friday.  As of 10:00 a.m. Saturday, downpours that began pounding southern Chi","village in Rongshui county, Guangxi",unknown,landslide,downpour,medium,unknown,1.0,0.0,,,,GLC,1985,25.0699,109.2608,China,CN,Guangxi,Rongshui,2.61,2014/04/01,,COOLR_R,,,,,
POINT (30.0050000000001 0.158),"Monsieurs, E., Jacobs, L., Michellier, C. et al. Landslides (2018).",https://doi.org/10.1007/s10346-018-1008-y,12868,2013/09/26,19:30,,,,5km,mudslide,rain,medium,unknown,3.0,0.0,,,"Rep.cat. = 3;4;5, #Un.rep. = 2, R =  1",LIWEAR,UG33,0.158,30.005,Uganda,UG,Kasese,Kasese,5.91,,,COOLR_R,,,,,
POINT (-118.9931 50.7880000000001),Eagle Valley News,http://www.eaglevalleynews.com/news/291774581.html,6772,2015/02/09,,Highway 97A near Two Mile,"Janet McQuhae, fire chief of the Swansea Point Volunteer Fire Department, said a minor mud flow came down a driveway and flowed onto the highway.",Highway 97A near Two Mile,5km,mudslide,downpour,small,above_road,0.0,0.0,,,,GLC,6772,50.788,-118.9931,Canada,CA,British Columbia,Sicamous,5.48,2015/02/18,,COOLR_R,,,,,
POINT (93.9236193400001 23.6044598280001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.60445983,93.92361934,Myanmar,MM,Chin,Seksih,4.76,,,COOLR_R,,,,,
POINT (93.7545130460001 23.2709489260001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.27094893,93.75451305,Myanmar,MM,Chin,Letha,20.29,,,COOLR_R,,,,,
POINT (-124.113 44.1989),kval,http://www.kval.com/news/local/113853914.html,3025,2011/01/16,,"US 101 (Oregon Coast Hwy) at milepost 174, approximately 16 miles north of Florence, OR","A landslide has closed US 101 (Oregon Coast Hwy) at milepost 174, approximately 16 miles north of Florence.  Crews are responding from Florence and Veneta to remove the 120 cubic yards of material covering both lanes of the highway.  ODOT managers are op","US 101 (Oregon Coast Hwy) at milepost 174, approximately 16 miles north of Florence, OR",5km,mudslide,downpour,medium,unknown,0.0,0.0,,,,GLC,3025,44.1989,-124.113,United States,US,Oregon,Yachats,12.86,2014/04/01,,COOLR_R,,,,,
