WKT_GEOM,NEW DATASET,ID,OLD DATASET,OLD ID,VERSION,COUNTRY,ACCURACY,START DATE,END DATE,TYPE,TRIGGER,AFFIDABILITY,PSV,DCMV,FATALITIES,INJURIES,NOTES,LINK
POINT (124.7556 8.65420000000006),UGLC,CALC,COOLR_R,1326,2019,Philippines,5000.0,2009/11/24,2009/11/24,slide,rainfall,9,CALC,CALC,3.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Jasaan town in Misamis Oriental province, description: MANILA - Tropical depression Urduja brought non-stop rains in parts of Northern Mindanao, causing floods and landslides in the region. Meanwhile, 2 children were reportedly buried alive in a landslide in Jasaan town in Misamis Oriental province",Source: http://www.abs-cbnnews.com/nation/regions/11/25/09/urduja-brings-floods-landslides-n-mindanao
POINT (104.417060657 21.5021844120001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Tram Tau Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (-66.8493512219999 18.0351647000001),UGLC,CALC,COOLR_R,14628,2019,Puerto Rico,5000.0,2017/09/30,2017/09/30,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Yauco, Puerto Rico, description: Hurricane Maria triggered a mudslide in Yauco. Death toll is unknown.",Source: https://caribbeanbusiness.com/editorial-masters-of-disaster/?cn-reloaded=1
POINT (104.309880791 21.546948985),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Tram Tau Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (76.3738000000001 9.94310000000007),UGLC,CALC,COOLR_R,6188,2019,India,50000.0,2014/08/02,2014/08/02,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Thiruvankulam, Kerala, description: Passengers of the Mangalore-Bangalore day train had to alight as there was a landslide in the Sakleshpur-Subrahmanya ghat section on Saturday morning. The Railways arranged for buses to take the passengers to Bangalore. Rajkumar Lal, Divisional Railway M",Source: http://www.thehindu.com/news/national/karnataka/landslide-stops-train-in-its-tracks/article6275591.ece
POINT (104.916922776 20.984685644),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Da Bac Hoa Binh Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (104.933979267 21.030930782),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Da Bac Hoa Binh Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.8861258900001 23.611181387),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-123.026984933 49.357182365),UGLC,CALC,COOLR_R,14299,2019,Canada,1000.0,2018/11/04,2018/11/04,debris flow,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: The entrance road of Lynn Headwaters Regional Park, description: Stormy weather and mudslides this weekend have prompted the closures of Lynn Headwaters Regional Park in North Vancouver. Debris flow has blocked the entrance road.",Source: https://bc.ctvnews.ca/weekend-downpour-causes-washouts-and-slides-at-parks-in-vancouver-area-1.4162933
POINT (93.9423392900001 23.6249852380001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.58597571 20.5303382380001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (109.192976965 12.1802842970001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Nha Trang Khanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-61.437663874 10.3620537680001),UGLC,CALC,COOLR_R,14389,2019,Trinidad and Tobago,1000.0,2018/10/25,2018/10/25,slide,ND,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Claxton Bay, Trinidad, description: A slow moving landslide has claimed 3/4 of Soledad Road in Claxton Bay, and is threatening the nearby Mosque and school. This event has occurred from November 22 and is reported as having started about a month prior.",Source: https://www.guardian.co.tt/news/claxton-bay-landslip-a-threat----to-mosque-school-6.2.721309.1c5ee6a95b
POINT (41.2522000000001 39.8925),UGLC,CALC,COOLR_R,6652,2019,Turkey,0.0,2014/07/22,2014/07/22,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Kiremitliktepe ski jumps, description: Last Tuesday a landslide at Erzurum in Turkey destroyed an almost new, and extremely expensive, ski jumping facility.  The ski jumps were constructed for the 2011 Winter Universiade, at a reported cost of 20 million Euros. The lower part of the Kiremitli",Source: http://blogs.agu.org/landslideblog/2014/07/22/erzurum-1/
POINT (104.822545632 20.5539813670001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-75.20825145 4.41039332400004),UGLC,CALC,COOLR_R,13647,2019,Colombia,0.0,2009/12/31,2009/12/31,rotational slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Cerro La Martiníca, vereda Cañadas Potrerito, Ibagué, Tolima, Colombia, description: {""Fuente"":""InterpretaciÃ³n visual"",""Sitio"":""Cerro La MartinÃ­ca, vereda CaÃ±adas Potrerito"",""Tipo_de_Mo"":""Deslizamiento"",""Subtipo_de"":""Rotacional"",""Código_Cob"":"" "",""Categoria"":""Zonas urbanas"",""Símbolo_un"":""Qflarca"",""Nombre_Uni"":""DepÃ³sitos Cons",Source: https://www.researchgate.net/publication/328229319_Spatio-temporal_distribution_of_slides_1999-2015_in_Combeima_s_River_hydrographic_basin_Colombia
POINT (98.1433055110001 17.0562599460001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hpa-An Kayin Myanmar 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (104.032209848 21.623660928),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong La Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (-123.888 45.2069000000001),UGLC,CALC,COOLR_R,8563,2019,United States,0.0,2012/11/19,2012/11/19,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: US 101, milepost 87.4, description: ND",Source: ND
POINT (-2.33889999999997 57.6717),UGLC,CALC,COOLR_R,9608,2019,United Kingdom,1000.0,2015/12/31,2015/12/31,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Gardenstown, description: A north-east councillor says the local authority should hang its head “in shame” over the way it has treated residents of Gardenstown since Storm Frank. During the heavy storms at turn of the year, there was a landslip at the village.",Source: https://www.pressandjournal.co.uk/fp/news/north-east/1054452/councillor-ashamed-of-authority-who-left-bins-on-seafront/?piano_t=1
POINT (-122.3185 47.9167),UGLC,CALC,COOLR_R,6394,2019,United States,25000.0,2014/11/24,2014/11/24,mudslide,ND,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: south of Everett, description: A mudslide Monday morning south of Everett has temporarily suspended passenger rail service between Seattle and Everett.",Source: http://www.kirotv.com/news/news/mudslide-stops-passenger-trains-south-everett/njFG3/
POINT (104.863679738 20.9686272930001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.638987161 22.7297043730001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.971502021 20.93839329),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Da Bac Hoa Binh Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (35.3792435940001 1.32812122100006),UGLC,CALC,COOLR_R,21015,2019,Kenya,0.0,2019/11/23,2019/11/23,ND,rainfall,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://www.capitalfm.co.ke/news/2019/11/landslide-death-toll-in-west-pokot-rises-to-43/
POINT (104.911223599 20.9418084700001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (-121.335345206 50.6120174320001),UGLC,CALC,COOLR_R,14320,2019,Canada,0.0,2018/09/09,2018/09/09,mudslide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: HWY-1, Thompson-Nicola, British Columbia, V0K, description: Debris on the road way for 44.8 km between Riverview Ave and Campbell Hills Drive.",Source: ND
POINT (-123.7092 44.3695000000001),UGLC,CALC,COOLR_R,8353,2019,United States,0.0,2014/03/05,2014/03/05,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: OR 34, milepost 29, description: ND",Source: ND
POINT (104.628371512 20.5383407630001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (13.4343000000001 54.417),UGLC,CALC,COOLR_R,503,2019,Germany,10000.0,2008/04/19,2008/04/19,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Rugen, description: white cliffs collapsed into the sea",Source: http://www.independent.co.uk/news/europe/rgen-german-islands-white-cliffs-collapsing-into-the-sea-811795.html
POINT (-76.2488 -9.92409999999995),UGLC,CALC,COOLR_R,2707,2019,Peru,5000.0,2010/11/07,2010/11/07,slide,rainfall,9,CALC,CALC,2.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Vista Alegre, Huanuco, Huanuco Region, description: At least two people died and 100 more have been affected due to a landslide provoked by the pouring rains in Peruvian Amazons, the Civil Defense National Institute (Indeci) said on Sunday.  According to the first reports, the victims were a minor and an",Source: http://english.peopledaily.com.cn/90001/90777/90852/7191360.html
POINT (104.004486844 21.652458359),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong La Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (79.0924303130001 30.5170195200001),UGLC,CALC,COOLR_R,13834,2019,India,10000.0,2018/12/21,2018/12/21,translational slide,human,9,CALC,CALC,8.0,4.0,"Cooperative Open Online Landslide Repository - NASA, locality: SH-36, Ukhimath, Rudraprayag, Uttarakhand, 246469, description: A Landslide occurred around 12 pm during the construction of a retaining wall for the Char Dham all-weather road, near the Banswara area of the Rishikesh-Kedarnath national highway, in Ukhimath of Uttarakhand's Rudraprayag district. 8 laborers died and 4",Source: https://www.indiatoday.in/india/story/uttarakhand-landslide-construction-site-char-dham-all-weather-road-1414988-2018-12-21
POINT (35.4381708110001 1.34696297900007),UGLC,CALC,COOLR_R,20854,2019,Kenya,0.0,2019/11/23,2019/11/23,ND,rainfall,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://www.capitalfm.co.ke/news/2019/11/landslide-death-toll-in-west-pokot-rises-to-43/
POINT (-122.197 47.5023),UGLC,CALC,COOLR_R,547,2019,United States,1000.0,2008/05/21,2008/05/21,mudslide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: State Route 900 at Northeast Park Drive in Renton, Washington, description: blocked traffic in right lane for 2 days",Source: http://www.pnwlocalnews.com/news/19184609.html
POINT (123.9032 10.3325),UGLC,CALC,COOLR_R,2583,2019,Philippines,25000.0,2010/10/10,2010/10/10,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Cebu City, description: Several barangays in Cebu City and Mandaue City were flooded as heavy rains poured during the weekend, causing pocket landslides and cave-ins, the City Disaster and Coordinating Council reported Monday. Despite efforts by the city’s Department of Publi",Source: http://www.mb.com.ph/articles/281669/heavy-rains-trigger-floods-cebu
POINT (-75.255005308 4.47889514400003),UGLC,CALC,COOLR_R,13429,2019,Colombia,0.0,2011/11/16,2011/11/16,ND,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Sin determinar, Ibagué, Tolima, Colombia, description: {""Fuente"":""Servicio GeolÃ³gico Colombiano (SIMMA)"",""Sitio"":""Sin determinar"",""Tipo_de_Mo"":""      Deslizamiento"",""Subtipo_de"":""Sin catalogar"",""Código_Cob"":"" "",""Categoria"":""Pastos arbolados"",""Símbolo_un"":""ev"",""Nombre_Uni"":""Grupo Cajamarca"",""Orígen_uni""",Source: https://www.researchgate.net/publication/328229319_Spatio-temporal_distribution_of_slides_1999-2015_in_Combeima_s_River_hydrographic_basin_Colombia
POINT (103.592585809 22.7306500440001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Bat Xat Lao Cai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.9412856870001 23.7924863490001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (93.8846939650001 23.6387822880001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.094478 21.617785403),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong La Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (104.576589675 21.2538393830001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (102.312055156 19.7628514890001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-123.2373 45.7157),UGLC,CALC,COOLR_R,3005,2019,United States,5000.0,2011/01/15,2011/01/15,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Sunset Highway east of the Dennis Edwards Tunnel, OR, description: An overnight landslide closed a section of the Sunset Highway east of the Dennis Edwards Tunnel for most of Saturday. The slide was cleaned up and the highway reopened to traffic at about 2 p.m. Beginning early in the morning, Oregon’s Department of Tr",Source: http://www.portlandtribune.com/news/story.php?story_id=129512093085700200
POINT (104.798542578 20.4995973110001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-88.8346999999999 13.6466),UGLC,CALC,COOLR_R,1288,2019,El Salvador,10000.0,2009/11/08,2009/11/08,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Tepetitan, description: In Tepetitan, landslides and overflowing rivers carried away some 30 houses, authorities said. Some residents had agreed to evacuate the area, but a number ""refused to leave their homes,"" according to mayor Ana Jovel.",Source: http://news.yahoo.com/s/afp/20091109/wl_afp/salvadorweatherstorm_20091109100952
